"indicator","reportyear","FIPS","County_Name","County_FIPS","h20contam_d","h20contam_nr","h20contam_pct","h20contam_se_pct","h20contam_rse","h20contam_pctile","source","version","notes"
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503217,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503218,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503304,"Santa Clara",6085,NA,NA,486.6261246,NA,NA,48.20993199,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503305,"Santa Clara",6085,NA,NA,482.0718361,NA,NA,48.80020531,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503306,"Santa Clara",6085,NA,NA,639.641415,NA,NA,28.10214295,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503312,"Santa Clara",6085,NA,NA,663.1013553,NA,NA,25.81804183,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503313,"Santa Clara",6085,NA,NA,503.8781721,NA,NA,46.58026434,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503315,"Santa Clara",6085,NA,NA,407.3964458,NA,NA,57.39766457,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503321,"Santa Clara",6085,NA,NA,407.3964458,NA,NA,57.39766457,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503322,"Santa Clara",6085,NA,NA,558.9040717,NA,NA,40.93417169,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503323,"Santa Clara",6085,NA,NA,407.3964458,NA,NA,57.39766457,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503324,"Santa Clara",6085,NA,NA,407.3964458,NA,NA,57.39766457,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503325,"Santa Clara",6085,NA,NA,407.3964458,NA,NA,57.39766457,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503326,"Santa Clara",6085,NA,NA,502.9399897,NA,NA,46.70858463,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503327,"Santa Clara",6085,NA,NA,407.3964458,NA,NA,57.39766457,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503329,"Santa Clara",6085,NA,NA,407.3964458,NA,NA,57.39766457,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503330,"Santa Clara",6085,NA,NA,496.519893,NA,NA,47.11920955,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503331,"Santa Clara",6085,NA,NA,309.5416163,NA,NA,66.99602207,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503332,"Santa Clara",6085,NA,NA,309.5416163,NA,NA,66.99602207,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503333,"Santa Clara",6085,NA,NA,407.3964458,NA,NA,57.39766457,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503334,"Santa Clara",6085,NA,NA,510.2638043,NA,NA,45.72051841,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503336,"Santa Clara",6085,NA,NA,407.3964458,NA,NA,57.39766457,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503337,"Santa Clara",6085,NA,NA,497.7248568,NA,NA,47.04221737,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503401,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503402,"Santa Clara",6085,NA,NA,546.793574,NA,NA,42.92313615,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503504,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503506,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503507,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503508,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503509,"Santa Clara",6085,NA,NA,560.2833258,NA,NA,40.85717952,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503510,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503511,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503601,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503602,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503703,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503707,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503708,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503709,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503710,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503711,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503712,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503713,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503802,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503803,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503804,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503902,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085503903,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504001,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504002,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504101,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504102,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504201,"Santa Clara",6085,NA,NA,550.1927961,NA,NA,42.4996792,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504202,"Santa Clara",6085,NA,NA,578.0350098,NA,NA,39.13768767,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504307,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504308,"Santa Clara",6085,NA,NA,582.9242836,NA,NA,38.71423072,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504311,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504314,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504315,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504316,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504317,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504318,"Santa Clara",6085,NA,NA,540.9026271,NA,NA,43.41075324,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504319,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504320,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504321,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504322,"Santa Clara",6085,NA,NA,467.5890139,NA,NA,52.23918902,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504323,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504410,"Santa Clara",6085,NA,NA,466.9572399,NA,NA,52.29051713,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504411,"Santa Clara",6085,NA,NA,467.4869129,NA,NA,52.25202104,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504412,"Santa Clara",6085,NA,NA,118.6336223,NA,NA,91.6078532,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504413,"Santa Clara",6085,NA,NA,118.7335473,NA,NA,91.55652509,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504414,"Santa Clara",6085,NA,NA,118.7335473,NA,NA,91.55652509,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504415,"Santa Clara",6085,NA,NA,118.7335473,NA,NA,91.55652509,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504416,"Santa Clara",6085,NA,NA,118.7335473,NA,NA,91.55652509,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504418,"Santa Clara",6085,NA,NA,118.7335473,NA,NA,91.55652509,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504420,"Santa Clara",6085,NA,NA,301.0073689,NA,NA,67.7659438,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504421,"Santa Clara",6085,NA,NA,118.7335473,NA,NA,91.55652509,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504422,"Santa Clara",6085,NA,NA,118.4589155,NA,NA,91.62068523,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504423,"Santa Clara",6085,NA,NA,118.7335473,NA,NA,91.55652509,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504504,"Santa Clara",6085,NA,NA,386.4488101,NA,NA,59.11715642,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504505,"Santa Clara",6085,NA,NA,122.0563671,NA,NA,91.49236494,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504506,"Santa Clara",6085,NA,NA,118.4339467,NA,NA,91.63351726,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504507,"Santa Clara",6085,NA,NA,118.7335473,NA,NA,91.55652509,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504602,"Santa Clara",6085,NA,NA,288.2499131,NA,NA,69.54959579,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504802,"Santa Clara",6085,NA,NA,256.9057168,NA,NA,73.97664571,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504803,"Santa Clara",6085,NA,NA,256.9057168,NA,NA,73.97664571,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504805,"Santa Clara",6085,NA,NA,256.9057168,NA,NA,73.97664571,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504806,"Santa Clara",6085,NA,NA,256.9057168,NA,NA,73.97664571,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085504901,"Santa Clara",6085,NA,NA,336.5260502,NA,NA,64.62209675,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505001,"Santa Clara",6085,NA,NA,407.4049269,NA,NA,57.33350443,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505006,"Santa Clara",6085,NA,NA,584.3518078,NA,NA,38.56024637,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505007,"Santa Clara",6085,NA,NA,332.2561584,NA,NA,65.00705762,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505008,"Santa Clara",6085,NA,NA,185.0639629,NA,NA,86.00025664,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505009,"Santa Clara",6085,NA,NA,198.5451491,NA,NA,85.11484666,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505100,"Santa Clara",6085,NA,NA,477.2328966,NA,NA,51.13563454,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505202,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505203,"Santa Clara",6085,NA,NA,525.0219303,NA,NA,44.60413191,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505301,"Santa Clara",6085,NA,NA,260.5656995,NA,NA,73.68150905,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505302,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505303,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505304,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505305,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505401,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505402,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505403,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505500,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505600,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505700,"Santa Clara",6085,NA,NA,501.4422855,NA,NA,46.86256897,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505800,"Santa Clara",6085,NA,NA,538.4964894,NA,NA,43.57756961,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085505900,"Santa Clara",6085,NA,NA,509.1556197,NA,NA,46.10547928,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506000,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506101,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506102,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506103,"Santa Clara",6085,NA,NA,179.5267657,NA,NA,86.50070576,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506202,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506203,"Santa Clara",6085,NA,NA,545.0226455,NA,NA,43.03862441,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506204,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506301,"Santa Clara",6085,NA,NA,540.5864365,NA,NA,43.4364173,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506302,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506304,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506305,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506401,"Santa Clara",6085,NA,NA,539.3605276,NA,NA,43.47491338,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506402,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506501,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506502,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506503,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506601,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506603,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506604,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506605,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506606,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506701,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506702,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506703,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506801,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506802,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506803,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506804,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
